Unique Name	Descriptor	Wide Peak Limits	Peak Limits	Region Limits	q values	Residual q values after removing segments shared with higher peaks	Broad or Focal	Amplitude Threshold	TCGA-E1-5305-01	TCGA-FG-A87N-01	TCGA-P5-A731-01	TCGA-HT-7693-01	TCGA-DH-A669-01	TCGA-DU-7013-01	TCGA-DU-6407-01	TCGA-DU-8166-01	TCGA-DU-6402-01	TCGA-CS-4941-01	TCGA-HT-8104-01	TCGA-HT-A61C-01	TCGA-TQ-A8XE-01	TCGA-DU-6404-01	TCGA-DB-A64S-01	TCGA-DU-A7TJ-01	TCGA-S9-A7IS-01	TCGA-S9-A7R2-01	TCGA-FN-7833-01	TCGA-HT-7860-01	TCGA-P5-A72U-01	TCGA-HT-7882-01	TCGA-P5-A5EX-01	TCGA-E1-5303-01	TCGA-DU-A5TP-01	TCGA-FG-6692-01	TCGA-DU-A7TD-01	TCGA-CS-6186-01	TCGA-E1-A7YJ-01	TCGA-CS-6188-01	TCGA-HT-A4DS-01	TCGA-VW-A8FI-01	TCGA-P5-A5F1-01	TCGA-E1-A7YK-01	TCGA-VM-A8CF-01	TCGA-FG-A4MW-01	TCGA-DU-A5TY-01	TCGA-HW-A5KK-01	TCGA-TM-A84B-01	TCGA-CS-5397-01	TCGA-QH-A6CV-01	TCGA-DU-6403-01	TCGA-QH-A6XC-01	TCGA-DU-6392-01	TCGA-S9-A7IX-01	TCGA-DB-A75P-01	TCGA-DU-7298-01	TCGA-TM-A84J-01	TCGA-P5-A736-01	TCGA-FG-7634-01	TCGA-E1-A7YL-01	TCGA-HT-A617-01	TCGA-KT-A7W1-01	TCGA-DU-7292-01	TCGA-DU-A76L-01	TCGA-TM-A7C3-01	TCGA-HT-7691-01	TCGA-DU-6405-01	TCGA-HT-8013-01	TCGA-P5-A5EU-01	TCGA-DU-7007-01	TCGA-HT-A61B-01	TCGA-S9-A6UA-01	TCGA-DU-5852-01	TCGA-HT-A5RA-01	TCGA-TM-A84C-01	TCGA-HT-7469-01	TCGA-DU-5854-01	TCGA-DU-7290-01	TCGA-E1-A7YN-01	TCGA-FG-A70Z-01	TCGA-HT-8011-01	TCGA-S9-A7R7-01	TCGA-S9-A89Z-01	TCGA-DU-7012-01	TCGA-FG-5965-01	TCGA-DU-7006-01	TCGA-DU-6406-01	TCGA-S9-A6U0-01	TCGA-E1-A7YI-01	TCGA-DU-A5TT-01	TCGA-FG-A710-01	TCGA-DU-5847-01	TCGA-HT-8110-01	TCGA-VM-A8CD-01	TCGA-DU-8158-01	TCGA-HT-A74H-01	TCGA-P5-A5EY-01	TCGA-HT-7857-01	TCGA-FG-5963-01	TCGA-HT-8018-01	TCGA-CS-6290-01	TCGA-HT-8563-01	TCGA-FG-6688-01	TCGA-DU-5872-01	TCGA-S9-A6TV-01	TCGA-VM-A8C9-01	TCGA-S9-A6WM-01	TCGA-HT-8564-01	TCGA-QH-A6CX-01	TCGA-HT-7477-01	TCGA-HT-A5RC-01	TCGA-FG-5964-01	TCGA-FG-A4MU-01	TCGA-S9-A6WN-01	TCGA-E1-A7YQ-01	TCGA-CS-4942-01	TCGA-DH-5140-01	TCGA-FG-A87Q-01	TCGA-FG-A6J3-01	TCGA-06-0152-01	TCGA-06-0749-01	TCGA-06-0138-01	TCGA-06-2564-01	TCGA-06-0210-01	TCGA-02-0047-01	TCGA-19-2625-01	TCGA-27-2528-01	TCGA-27-1837-01	TCGA-12-1597-01	TCGA-12-3653-01	TCGA-32-2615-01	TCGA-06-0171-01	TCGA-14-0781-01	TCGA-14-1823-01	TCGA-12-5295-01	TCGA-06-0129-01	TCGA-16-0846-01	TCGA-14-1402-01	TCGA-26-5133-01	TCGA-27-2524-01	TCGA-06-0878-01	TCGA-06-5411-01	TCGA-06-5413-01	TCGA-15-0742-01	TCGA-06-0211-01	TCGA-28-2513-01	TCGA-28-2509-01	TCGA-06-0178-01	TCGA-02-2483-01	TCGA-76-4925-01	TCGA-76-4926-01	TCGA-06-0190-01	TCGA-02-2486-01	TCGA-26-5136-01	TCGA-19-1390-01	TCGA-06-0649-01	TCGA-32-4213-01	TCGA-06-5856-01	TCGA-19-0957-01	TCGA-28-1747-01	TCGA-06-0747-01	TCGA-28-5204-01	TCGA-06-0238-01	TCGA-06-0645-01	TCGA-12-0616-01	TCGA-16-1045-01	TCGA-06-2569-01	TCGA-15-1444-01	TCGA-28-2510-01	TCGA-14-0789-01	TCGA-19-2624-01	TCGA-26-5134-01	TCGA-06-0750-01	TCGA-06-5410-01	TCGA-06-2565-01	TCGA-06-2562-01	TCGA-06-0141-01	TCGA-06-0132-01	TCGA-41-5651-01	TCGA-14-0790-01	TCGA-28-5209-01	TCGA-27-1832-01	TCGA-32-1970-01	TCGA-14-0871-01	TCGA-27-2523-01	TCGA-06-0125-01	TCGA-28-5220-01	TCGA-12-0821-01	TCGA-12-5299-01	TCGA-12-3650-01	TCGA-06-5418-01	TCGA-19-2620-01	TCGA-06-0187-01	TCGA-76-4931-01	TCGA-06-2563-01	TCGA-06-0139-01	TCGA-27-2526-01	TCGA-32-2632-01	TCGA-27-1830-01	TCGA-27-1835-01	TCGA-06-5414-01	TCGA-02-0055-01	TCGA-12-0618-01	TCGA-14-1829-01	TCGA-06-0745-01	TCGA-32-1982-01	TCGA-28-5218-01	TCGA-28-2514-01	TCGA-14-0817-01	TCGA-06-0686-01	TCGA-27-1831-01	TCGA-19-1787-01	TCGA-06-2558-01	TCGA-06-0168-01	TCGA-19-5960-01	TCGA-06-2561-01	TCGA-19-4065-01	TCGA-28-1753-01	TCGA-32-1980-01	TCGA-06-0157-01	TCGA-12-0619-01	TCGA-14-1034-01	TCGA-06-0130-01	TCGA-06-0646-01	TCGA-06-2559-01	TCGA-19-1389-01	TCGA-76-4928-01	TCGA-26-5139-01	TCGA-06-2567-01	TCGA-76-4932-01	TCGA-14-2554-01	TCGA-27-2519-01	TCGA-06-5408-01	TCGA-32-5222-01	TCGA-19-2619-01	TCGA-06-0184-01	TCGA-06-0158-01	TCGA-06-0644-01	TCGA-02-2485-01	TCGA-14-1825-01	TCGA-14-0736-01	TCGA-06-5858-01	TCGA-28-5215-01	TCGA-06-2570-01	TCGA-41-2572-01	TCGA-32-2616-01	TCGA-32-2638-01	TCGA-41-3915-01	TCGA-06-0174-01	TCGA-32-2634-01	TCGA-28-5207-01	TCGA-41-2571-01	TCGA-28-5208-01	TCGA-41-4097-01	TCGA-06-0219-01	TCGA-28-5216-01	TCGA-06-5416-01	TCGA-14-0787-01	TCGA-06-5412-01	TCGA-28-5213-01	TCGA-76-4929-01	TCGA-08-0386-01	TCGA-12-3652-01	TCGA-06-0743-01	TCGA-26-5132-01	TCGA-26-5135-01	TCGA-27-1834-01	TCGA-06-2557-01	TCGA-06-0744-01	TCGA-06-0882-01	
Deletion Peak 50	16p12.1 	chr16:20401238-27207535(probes 1309394:1312947)  	chr16:25689626-26138624(probes 1311708:1312113)    	chr16:25914416-25918282(probes 1311911:1311912)    	0.1262	     0.12724		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	1	
Deletion Peak 51	16q23.1 	chr16:71923685-82629832(probes 1329858:1337924)  	chr16:75293200-75436677(probes 1331851:1331918)    	chr16:75362072-75399149(probes 1331881:1331902)    	0.034912	    0.034683		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	
Deletion Peak 52	17q11.2 	chr17:29289645-42951920(probes 1352710:1358845)  	chr17:31092688-31381425(probes 1353394:1353513)    	chr17:31235936-31237812(probes 1353454:1353455)    	0.11538	     0.11039		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	
Deletion Peak 53	18p11.32	chr18:1-5751575(probes 1379458:1382368)             	chr18:1-329585(probes 1379458:1379458)                 	chr18:1-893520(probes 1379458:1379504)                 	0.15376	     0.15399		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	1	0	0	0	
Deletion Peak 54	19q13.41	chr19:45911753-56229657(probes 1442037:1446068)  	chr19:51021378-51177309(probes 1444073:1444159)    	chr19:44992010-58617616(probes 1441734:1447293)    	7.3826e-05	  7.3038e-05		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	1	1	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	0	1	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	
Deletion Peak 55	22q13.32	chr22:43995492-50818468(probes 1519663:1523370)  	chr22:48536387-48549197(probes 1523097:1523102)    	chr22:41179099-50818468(probes 1518119:1523370)    	6.5828e-05	   6.315e-05		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	1	1	0	0	1	1	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	1	0	0	1	1	1	1	1	0	1	0	1	1	1	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	1	1	1	1	0	0	1	0	0	1	1	1	1	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	1	1	0	0	0	1	0	0	1	0	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	1	1	0	1	1	1	0	0	1	0	1	1	1	0	0	1	0	1	0	1	1	
Amplification Peak  1 - CN values	1p36.12 	chr1:22356733-23330156(probes 10791:11381)          	chr1:22591773-23022238(probes 10922:11224)          	chr1:22356913-23333861(probes 10792:11383)          	0.11418	     0.11418		Actual Copy Change Given	-0.048342	0.0011093	0.034536	0.011121	-0.62406	0.052952	0.04259	0.027357	-0.25854	0.45598	-0.020824	-0.72279	-0.037898	0.03354	0.0011093	-0.051046	-0.056981	0.021744	-0.010784	0.010703	-0.0007562	-0.017391	-0.76141	-0.00069303	-0.0073339	-0.010094	0.049682	-0.85694	0.015447	-0.010784	0.71528	3.4279	0.0056823	0.014051	0.037641	-0.0070058	0.052638	0.0040243	0.022585	0.0054139	0.36068	0.020343	-0.011335	0.035431	-0.41773	0.0019418	0.0048579	3.6569	0.0026357	-0.585	-0.005814	-0.010784	0.0023581	0.00597	0.030732	-0.035721	-0.0015773	-0.37988	0.042146	-0.06424	0.0090312	-0.01034	-0.049154	0.035736	-0.033494	0.00013863	-0.063972	-0.017254	0.50082	0.011679	-0.0031859	0.05523	-0.012989	-0.047175	0	-0.031014	-0.38828	-0.065034	0.0023581	-0.060867	0.57558	-0.79361	-0.005261	0.020203	0.00013863	-0.10381	-0.0019399	-0.0010276	-0.2396	-0.030677	0.023145	0.0015665	0.00055459	0.0028978	-0.38392	0	0.030451	0.19756	-0.0087146	-0.024406	-0.03286	-0.032178	-0.57066	-0.050573	-0.40804	0.14013	0.026654	0.0076392	-0.5348	-0.04212	0.26779	-0.03095	0.070099	0.029187	-0.0047083	-0.020615	0.015866	-0.033064	0.012934	-0.045835	0.083054	0.062937	-0.69937	0.0052749	0.45871	0.64488	0.023566	-0.062764	-0.0078863	-0.026714	-0.12694	0.042024	-0.14091	0.0062481	-0.082392	-0.059881	-0.048678	0.34534	-0.0011097	-0.13419	0.1202	0.00597	0.034113	0.044416	0.11902	0.19679	0.19882	-0.024524	0.18495	0.04812	-0.00060621	0.015258	0.0084743	0.030436	0.059557	0.059223	-0.0053992	0.0055529	0.023768	0.0064968	-0.038034	-0.033541	0.028622	-0.017451	0.0051359	-0.098418	0.051387	0.032704	0.010703	-0.051181	-0.076812	-0.066118	-0.024251	0.18894	0.036935	0.0095085	-0.065183	0.73853	0.1155	-0.020824	-0.022744	0.094927	-0.0034824	0.95898	-0.49454	-0.046615	0.0013868	-0.037281	-0.022248	0.035185	0.047978	-0.031223	0.15356	-0.0087003	-0.0066432	-0.74941	-0.0045695	-0.032913	-0.027671	0.50602	0.086956	0.013911	0.98183	0.074218	-0.63244	0.069239	-0.61047	0.27332	0.0042053	0.027216	0.0064304	0.54714	0.65038	0.082476	0.032422	-0.038157	0.04259	0.01262	-0.02151	0.028763	-0.9061	-0.064298	0.058367	0.030169	0.51107	-0.4197	0.086666	0	0.10424	-0.076955	0.077286	-0.020549	0.017684	0.043582	-0.020412	-0.11561	0.1388	-0.074411	0.018383	-0.045499	-0.9511	0.12579	-0.035448	0.011818	-0.10775	0.011121	0.41429	-0.029175	-0.012851	0.0042956	0.02511	-0.01052	0.22157	-0.15682	-0.1572	0.12344	0.062451	0.028539	0.54556	-0.051046	0.0030522	
Amplification Peak  2 - CN values	1q22    	chr1:156093813-156730975(probes 71694:72006)      	chr1:156348600-156415595(probes 71818:71843)      	chr1:156094090-156788630(probes 71695:72024)      	0.020449	    0.020449		Actual Copy Change Given	0.013353	0	0.0041632	0.00041593	0.54488	0.029606	0.006109	0.00076835	0.0042257	0.44545	0.0069435	0.067661	0.004719	0.0013317	0.0011093	-0.013127	0.0033299	0.012795	-0.020001	0	-0.0007562	-0.0024938	0.030169	-0.00069303	0.010424	-0.070001	0.0090312	0.0030522	0.17468	-0.0013008	0.68794	-0.0088526	0.0056823	0.014051	0.40077	0.015447	0.054346	0.0029133	0.52136	0.0015255	0.29056	0.54065	-0.041702	0.3152	0.0091705	0.0019418	0.0048579	3.6569	0.0026357	0.037076	0	0.36936	-0.0026322	0.00597	0.0054139	0.31081	-0.0015773	-0.016429	0.025511	0.021884	0.012516	-0.00052419	0.21438	0	-0.1183	-0.00036071	-0.077611	-0.0034627	0.44392	0	-0.0031859	0.013632	0.015866	-0.20975	0	-0.0017984	-0.087712	-0.07402	0.00087823	0	0.52923	0.087969	-0.0087146	0.0019418	-0.0012473	-0.10933	0.00013863	-0.0010276	0.0066653	0.017824	0.023145	0.0015665	0.00055459	0.00066773	0.047552	0	0.0039771	0.073115	0.02539	0.0081959	0.63007	-0.0099565	0.00013863	-0.0059522	0.0051359	0.77501	0.0012481	0.0062982	0.0072217	0.020063	0.29181	0	0.066112	-0.0035973	0.0016524	0.075387	0.79399	0.0022891	0.0030275	-0.056334	0.13791	0.05652	0.014934	0.0052749	0.43395	0.003191	0.0088593	-0.040888	-0.050235	1.6238	-0.012851	0.025671	-0.17348	0.0062481	0.035958	0	-0.015808	0.40777	-0.0011097	0.15502	0.11213	0.00597	0.034113	0.012655	0.14548	-0.36544	-0.1269	-0.00055444	0.16205	0.011679	-0.00060621	0.013583	0.011121	0.010006	0.23705	0.062365	-0.011887	1.2741	0.031436	0.0064968	-0.0019399	-0.033541	0.0037465	0.0085532	0.0051359	-0.052261	0.00083195	0.023706	0.010703	0.53432	-0.075211	-0.11887	-0.0042929	0.18391	0.83746	0.0061683	-0.036908	-0.039396	0.080601	0.008892	-0.083598	0.037023	0.00069327	0.0046381	0	-0.0054322	0.0013868	0.017264	0.31052	-0.0033382	-0.0019399	-0.048748	0.18016	-0.047043	0.0033299	0.050677	-0.0045695	0.97172	-0.091552	0.48458	0.051672	0.0015255	0.035665	0.020297	0.83589	0.040609	0.032422	0.29995	0.0042053	0.027216	0.017684	0.52934	0.050961	0.091155	0.010285	0.015308	0.010006	-0.0010051	0.72527	0.00597	0.64265	-0.006505	0.047978	0.030169	0.55354	3.6569	0.086666	0	-0.0033243	-0.095922	0.039195	-0.020549	0.017684	0.024408	0.019621	-0.10933	0.039761	-0.081472	0.00027728	0.039195	0.10103	0.50325	0.013213	0.0086135	0.43868	0.0094491	0.3421	0.010006	0.75395	0.0042956	0.011679	-0.011761	0.1184	-0.16256	-0.13135	0.09072	0.031162	0	0.46619	0.014888	0.025625	
Amplification Peak  3 - CN values	1q32.1  	chr1:204467054-204497731(probes 102663:102679)    	chr1:204467393-204489037(probes 102664:102678)    	chr1:202726292-205338660(probes 101523:103340)    	7.9951e-39	  7.9951e-39		Actual Copy Change Given	0.013353	0	0.0041632	-0.031768	0.53784	0.046559	0.006109	-0.006505	0.0042257	0.44884	1.0589	0.094056	0.004719	0.0013317	0.0011093	-0.013127	0.031436	3.1081	0.0015255	0	0.0018785	-0.0024938	0.05637	-0.00069303	0.010424	0.72206	3.6569	0.032704	0.021603	-0.0013008	0.67977	0	0.0056823	0.014051	0.38607	3.6569	0.054346	0.0029133	0.54101	0.58399	0.38171	3.6569	0.0024969	0.3152	0.0091705	0.0019418	0.001803	-0.043466	0.0026357	0.0037465	0	0.00097064	-0.0026322	3.6569	0.0054139	3.6569	-0.0015773	-0.022469	-0.00029636	-0.077078	0.030451	0.028793	0.20335	0.041247	-0.037307	-0.00036071	-0.021098	-0.0034627	0.45394	3.6569	-0.0031859	3.6569	0.015866	-0.20975	0	-0.0017984	-0.087712	-0.017951	0.00087823	0.025294	0.52923	0.07053	-0.008846	0.0019418	-0.0012473	-0.11088	0.00013863	-0.0010276	0.0066653	0.01447	-0.020961	0.0015665	0.00055459	3.6569	0.056228	0	0.0043021	0.15517	0.02539	3.6569	-0.23692	-0.0099565	-0.0037395	-0.0059522	0.0051359	0.83844	0.0012481	0.0062982	0.00021026	0.046133	0.28403	0.037217	0.066112	0.0081959	3.6569	0.075387	1.4793	0.45777	0.0086135	3.6569	0.14474	0.096225	0.014934	0.0052749	0.48855	0.003191	0.01024	1.6723	-0.0078815	0.016705	0.08161	0.022585	3.6569	0.0062481	0.8021	0	0.0012318	0.40461	-0.0011097	0.19071	0.089561	0.032675	0.034113	0.016985	0.077718	-0.35487	-0.13299	3.6569	0.16205	0.023847	-0.00060621	0.013583	-0.01354	0.010006	0.23705	0.10526	0.29024	1.1104	0.031436	0.0064968	-0.0019399	-0.02562	0.0087528	3.6569	0.0051359	-0.038578	0.00083195	0.023706	0.010703	0.43631	-0.03286	-0.058866	-0.006505	0.18391	1.4174	0.0092299	-0.04591	3.6569	3.6569	-0.0067813	-0.015329	0.022725	0.00069327	0.0046381	-0.043737	-0.0054322	0.0013868	0.017264	3.6569	0.00063761	-0.0015243	0.15876	0.099195	-0.028683	-0.0071596	0.057939	-0.0063668	1.0053	-0.020001	0.35953	0.045991	0.0086135	0.054376	0.025766	0.72018	0.05523	0.032422	0.29995	0.0042053	0.027216	3.6569	0.45785	-0.67674	0.0894	0.012516	0.032704	0.010006	0.019887	0.0013868	0.00597	0.75736	-0.006505	0.057939	0.030169	0.56259	1.193	0.086666	-0.0082172	-0.0033243	-0.055612	0.04429	-0.024285	0.017684	0.024408	0.021884	-0.041431	0.039761	-0.0023553	0	0.031419	0.10453	3.5079	0.29501	0.0086135	0.083631	0.0094491	0.34795	0.010006	2.109	0.0042956	0.011679	-0.052813	0.1184	-0.097759	-0.12862	0.084065	0.032365	3.6569	0.46619	0.0097276	-0.0034627	
Amplification Peak  4 - CN values	1q44    	chr1:241903683-245642345(probes 128092:130215)    	chr1:244402218-244462757(probes 129603:129630)    	chr1:243192160-244691770(probes 128760:129642)    	0.05599	     0.05599		Actual Copy Change Given	-0.0011721	0	0.0041632	-0.031768	0.64579	0.03369	0.006109	-0.006505	0.0042257	0.44884	-0.075211	0.041527	0.004719	0.0022104	-0.16001	-0.0015243	0.031436	0.018523	0.013074	-0.024388	0.011476	-0.0024938	0.011261	-0.00069303	0.010424	0.00458	0.0054139	0.032704	0.046345	-0.0013008	0.72641	0	0.0056823	0.014051	0.38607	0.00041593	0.052616	0.010285	0.001846	-0.0022168	0.3794	-0.0036011	0.0024969	0.3152	0.0091705	-0.0077935	0.001803	-0.043466	0.0026357	0.0037465	0	0.00097064	3.6569	0.0030522	0.0054139	-0.0044312	-0.0015773	0.019643	-0.00029636	-0.077078	0.030451	0.0082263	0.21253	-0.00034567	-0.0036921	-0.00036071	-0.01106	-0.0034627	0.45394	0.0027745	-0.0049844	0	-0.011887	0.5383	0	-0.0017984	-0.10032	-0.014513	0.00087823	0.019223	0.52923	0.015308	0.0069025	0.0019418	-0.0012473	-0.11088	-0.0036011	-0.00065063	0.0066653	-0.01849	0.016985	-0.0011087	0.00055459	-0.006318	0.012237	0	0.0043021	0.15517	0.045424	0	-0.32286	0.0037465	0.0064207	-0.0059522	0.0051359	0.85383	0.0012481	0.010006	0.0058309	-0.20224	0.36458	0.037217	0.066112	-0.0039428	0.0052749	0.075387	0.78003	0.0096584	0.0086135	-0.071135	0.11218	0.071404	0.031175	0.0052749	0.48906	0.0043818	0.013772	-0.051856	0.0048579	-0.86362	0.13022	0.022585	-0.18923	0.0062481	0.91645	-0.016292	0.011751	0.40461	-0.0011097	0.17171	0.021323	0.010006	0.024829	0.049256	0.015028	-0.45886	-0.13299	0.0094491	0.15442	0.0023581	0.0062481	0.013583	0.019363	0.013632	0.23705	0.41362	-0.011887	1.1928	0.031436	0.0064968	-0.0019399	-0.027945	0.016286	0.0075788	0.0051359	0.037217	0.0080567	0.0091705	0.010703	0.42016	0.025881	-0.0011087	-0.006505	0.18391	1.3969	0.023626	-0.029315	0.013353	0.05637	-0.0067813	0.0063376	0.011121	0.00069327	0.0046381	0.031295	-0.0054322	0.0013868	0.013492	-0.0097374	0.00063761	-0.023977	-0.029994	0.099195	-0.029639	0.003191	0.015028	-0.0012473	0.96905	0.8124	0.42167	0.045141	0	-0.021337	-0.24464	0.76274	0.030029	2.4327	0.29995	0.0042053	0.022332	0.017963	0.457	-0.67674	0.0894	0.012516	0.032704	0.010006	0.019887	0.0013868	0.00597	0.75736	0.00027728	0.028903	0.030169	0.54013	0.043157	0.086666	-0.0044312	-0.025962	3.6569	0.012934	0.0077783	0.017684	0.024408	0.021884	0.00071415	0.024921	-0.0056454	0	0.024677	0.10453	0.088668	-0.0089906	0.024103	0.083631	0.0094491	0.33966	-0.021235	0.0026357	0.0042956	0.011679	-0.052813	0.1237	0.018943	-0.10039	0.084065	0.051046	0.0016642	0.48162	0.068952	-0.0123	
